"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,       3.303703931,       5.302507115,       4.779516867,       8.699588404,      -1.897489024
          0,           0,           1,       3.172967459,       5.166357501,       4.667520462,       8.570025085,      -1.961078932
          0,           0,           2,       3.036848833,       5.034362523,       4.548406413,       8.435055368,      -2.030611398
          0,           0,           3,       2.905379492,       4.928538784,       4.444562465,       8.305096426,      -2.110079963
          0,           0,           4,       2.803996394,       4.859250403,       4.377963169,       8.205286667,      -2.201032168
          0,           0,           5,       2.723643995,       4.808494442,       4.338452254,       8.126131965,      -2.304532714
          0,           0,           6,       2.657687655,       4.765691678,        4.31640708,       8.060594763,      -2.417819722
          0,           0,           7,        2.60172303,       4.727741645,        4.30010802,       8.004815152,      -2.539180979
          0,           0,           8,       2.551796482,       4.691903781,       4.276095448,       7.954841859,      -2.666681386
          0,           0,           9,       2.505772303,       4.658414821,       4.246360342,       7.908834439,      -2.796635559
          0,           0,          10,        2.46429068,         4.6287963,       4.213137581,       7.867743613,       -2.92316387
          0,           0,          11,       2.428990783,       4.603114787,       4.177267279,        7.83297083,      -3.039659231
          0,           0,          12,       2.402121501,       4.581680396,       4.141593834,       7.806400195,      -3.135829972
          0,           0,          13,       2.380811779,        4.56386958,       4.106650083,       7.785070044,      -3.215385945
          0,           0,          14,       2.363728123,       4.548497648,       4.078592608,       7.767603653,       -3.28505534
          0,           0,          15,       2.348642326,       4.535074503,       4.057318606,       7.752257925,      -3.352980721
          0,           0,          16,       2.335002069,       4.522973987,       4.041304606,       7.738414872,      -3.419815974
          0,           0,          17,       2.322212882,       4.512208408,       4.028755608,       7.725482133,      -3.482763855
          0,           0,          18,       2.310714996,       4.503284246,       4.017902965,        7.71394301,      -3.541218943
          0,           0,          19,       2.300232846,        4.49632417,        4.00801496,       7.703479928,      -3.595554672
          0,           0,          20,       2.290459686,        4.49084688,       3.997693234,       7.693788425,      -3.646397494
          0,           0,          21,       2.281604251,       4.486915041,       3.987508139,       7.685135808,      -3.694996146
          0,           0,          22,       2.273867623,       4.484269057,        3.97745176,       7.677704716,      -3.741957496
          0,           0,          23,       2.267342111,       4.482833731,       3.967762715,       7.671595019,       -3.78746787
          0,           0,          24,       2.261580313,       4.482441234,       3.957369879,       7.666353501,      -3.831897261
          0,           0,          25,       2.257024825,        4.48298107,       3.948994694,       7.662328198,      -3.875553638
          0,           0,          26,        2.25301485,       4.484412698,       3.939390531,       7.658949115,      -3.918507153
          0,           0,          27,       2.249962898,       4.486634207,       3.932364731,       7.656642379,      -3.960736328
          0,           0,          28,       2.247070599,       4.488813758,       3.923785859,       7.654541632,      -4.001190457
          0,           0,          29,       2.244217334,       4.490690652,       3.918251166,       7.652536579,      -4.039637896
          0,           0,          30,       2.239882482,       4.491261546,       3.908989746,       7.649054208,      -4.073995065
          0,           0,          31,       2.234097475,       4.489501005,       3.902585486,        7.64408394,      -4.102632556
          0,           0,          32,       2.225656304,       4.484223589,       3.892837922,       7.636362276,      -4.126200274
          0,           0,          33,       2.214779346,       4.475366381,       3.885471405,       7.626110063,      -4.146395921
          0,           0,          34,        2.19992111,       4.462085778,       3.874272612,       7.611837308,      -4.167217391
          0,           0,          35,       2.182388501,       4.443976931,       3.866442862,       7.594607604,      -4.192194058
          0,           0,          36,       2.161801138,       4.420864564,       3.854959433,       7.573939012,      -4.245889988
          0,           0,          37,       2.139260705,       4.392511541,       3.846372553,       7.551095994,      -4.315162069
          0,           0,          38,       2.115586416,       4.360633888,       3.834396608,       7.526371348,      -4.142096928
          0,           0,          39,       2.093808901,       4.325910476,        3.82523702,       7.503166641,      -3.871520137
          0,           0,          40,       2.076088696,       4.291613169,       3.810295647,       7.483760122,      -3.747730365
          0,           0,          41,       2.064942131,       4.262824561,       3.790585747,       7.470996417,      -3.728482744
          0,           0,          42,       2.056903096,       4.240302753,       3.758904126,       7.462280349,      -3.781161356
          0,           0,          43,       2.051380247,       4.223759825,       3.724375815,       7.457535343,      -3.880334747
          0,           0,          44,       2.045720815,       4.205789561,       3.679534622,        7.45206363,      -3.997400543
          0,           0,          45,       2.039271698,       4.184956974,       3.638186165,       7.445499973,      -4.110980651
          0,           0,          46,       2.030622945,       4.158067415,       3.594367703,       7.436226111,      -4.206159995
          0,           0,          47,       2.021429715,        4.12405703,       3.573227361,       7.426757391,      -4.273545614
          0,           0,          48,       2.005553298,       4.083043196,       3.542804491,       7.410399549,      -4.303035705
          0,           0,          49,       1.984249308,       4.031022224,       3.528446702,       7.388767061,      -4.250131325
          0,           0,          50,       1.955295117,       3.972446192,       3.502877075,       7.358946891,      -4.147228344
          0,           0,          51,       1.921308737,       3.913067593,       3.505469954,       7.324368106,      -4.071205209
          0,           0,          52,        1.87948618,       3.857827513,       3.494698806,       7.283002826,      -4.047040474
          0,           0,          53,       1.830524648,       3.811078975,       3.491550944,       7.235681502,      -4.067844685
          0,           0,          54,       1.768849204,       3.764989723,       3.467460038,       7.174624819,      -4.117852543
          0,           0,          55,       1.697562101,       3.721808653,       3.460115249,       7.104576968,      -4.182399374
          0,           0,          56,        1.61865281,       3.683826404,        3.42610118,       7.023738379,      -4.253338873
          0,           0,          57,       1.542647022,       3.649544543,       3.408273258,       6.945946089,      -4.324108043
          0,           0,          58,       1.475025935,       3.620632777,       3.375594417,       6.877064795,      -4.395991439
          0,           0,          59,       1.456685602,       3.610073546,       3.359140621,       6.858295691,      -4.469283046
          0,           0,          60,       1.438811918,       3.592297597,       3.348642932,       6.840015006,      -4.539324864
          0,           0,          61,       1.431062478,       3.578495652,       3.321336141,       6.831188296,      -4.601019317
          0,           0,          62,       1.429288693,       3.571809687,       3.320466786,        6.83053208,      -4.652221763
          0,           0,          63,       1.416959277,       3.558086795,       3.292216333,       6.816967966,      -4.693966059
          0,           0,          64,       1.407623422,        3.55161046,       3.283729569,       6.808345013,      -4.729960839
          0,           0,          65,       1.421085515,       3.534551413,       3.320741494,       6.822309737,      -4.762884209
          0,           0,          66,       1.380895282,       3.527404667,       3.297204415,       6.779036605,      -4.793454334
          0,           0,          67,       1.369550486,       3.518255763,       3.319359495,       6.770304652,      -4.822219914
          0,           0,          68,       1.335916583,        3.50916071,       3.298940082,       6.735011527,      -4.849702046
          0,           0,          69,       1.337672453,       3.512312386,       3.306427994,       6.737074797,      -4.876440621
          0,           0,          70,       1.300408731,       3.493585441,       3.313847693,       6.700727053,      -4.902446646
          0,           0,          71,       1.296767141,       3.489451212,       3.304396569,       6.697333759,      -4.927498195
          0,           0,          72,       1.310280886,       3.531546547,       3.270891427,       6.713658592,      -4.951430245
          0,           0,          73,       1.259399941,       3.505662375,       3.235251991,       6.661136195,      -4.974190851
          0,           0,          74,       1.268081081,       3.508738731,       3.205807542,       6.671709786,      -4.995822994
          0,           0,          75,       1.245676291,       3.506047605,       3.185183443,       6.650291105,      -5.016504775
          0,           0,          76,        1.20009573,       3.497136367,       3.136738407,       6.604474238,      -5.036510867
          0,           0,          77,       1.199263902,       3.497144963,       3.120236788,       6.607270304,      -5.055967264
          0,           0,          78,       1.159735811,       3.494481138,       3.085460227,       6.565572776,      -5.074861506
          0,           0,          79,       1.133790186,        3.48788713,       3.068698218,       6.540947675,      -5.093228965
          0,           0,          80,        1.10053338,       3.481936447,       3.055387109,        6.50863383,       -5.11103928
          0,           0,          81,       1.068527023,       3.479523233,       3.051043271,        6.47524009,       -5.12823163
          0,           0,          82,       1.077307277,       3.482850285,       3.049509732,       6.480573443,      -5.144570338
          0,           0,          83,       1.035722697,       3.473814783,        3.04072894,       6.444869229,      -5.159754603
          0,           0,          84,       1.025036513,       3.473552085,        3.03553588,       6.439836664,      -5.173257941
          0,           0,          85,       1.052355518,       3.465530451,       3.034905252,       6.464393618,      -5.184820665
          0,           0,          86,       1.011909217,       3.459122296,       3.030232701,       6.424874687,      -5.194096704
          0,           0,          87,       1.032567245,       3.460308035,       3.021058964,       6.444126507,      -5.201083995
          0,           0,          88,       1.044567383,       3.461398179,       3.014941428,       6.457254193,      -5.206290246
