"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,       3.100498171,       5.158663007,       4.720837578,       8.501241603
          0,           0,           1,       3.004706851,        5.04417841,       4.657352948,       8.406474822
          0,           0,           2,       2.914704809,       4.920590072,       4.563940683,       8.316325275
          0,           0,           3,       2.833746653,       4.804593412,       4.477605707,       8.234791918
          0,           0,           4,       2.759621255,       4.706160038,       4.404606105,       8.160212213
          0,           0,           5,       2.683664793,       4.615104378,       4.342424017,       8.083856021
          0,           0,           6,       2.596850272,       4.517298123,       4.272247678,       7.996738814
          0,           0,           7,       2.495750399,        4.41036631,       4.168338555,       7.895738696
          0,           0,           8,       2.391225402,       4.309645624,       4.080068462,       7.790405506
          0,           0,           9,       2.279581216,       4.240583593,       4.041737512,       7.678562277
          0,           0,          10,       2.156193171,       4.206982571,       4.033083142,       7.555317951
          0,           0,          11,       2.030804575,       4.160661776,       4.004110798,       7.429461131
          0,           0,          12,       1.927670854,       4.090442379,       3.938200687,       7.324495083
          0,           0,          13,       1.880812538,       3.997229055,       3.860254944,       7.280167141
          0,           0,          14,        1.85587815,       3.906406944,       3.753084276,       7.257456044
          0,           0,          15,       1.820962987,       3.831961109,       3.653309738,       7.223334952
          0,           0,          16,       1.767313969,       3.781838662,       3.578292335,       7.168430487
          0,           0,          17,       1.695688812,       3.743370542,       3.526192847,       7.098232123
          0,           0,          18,       1.645182874,         3.7173264,       3.511012968,       7.047375204
          0,           0,          19,       1.622405665,       3.681296291,       3.496458529,       7.025121865
          0,           0,          20,       1.595165561,       3.647005906,       3.468393649,       6.998206174
          0,           0,          21,       1.554838333,       3.619795578,       3.435126678,       6.957955881
          0,           0,          22,        1.50068284,       3.601701387,       3.386829405,       6.903591715
          0,           0,          23,       1.447372577,       3.581776586,        3.33177399,       6.848343839
          0,           0,          24,       1.402458525,       3.569833155,       3.275408444,       6.801193228
          0,           0,          25,       1.360275262,       3.553176304,       3.224418183,       6.759484249
          0,           0,          26,       1.326915118,       3.542362597,       3.194189628,       6.726631508
          0,           0,          27,       1.308236465,       3.533952626,        3.19963485,       6.707905894
          0,           0,          28,       1.290224006,       3.526684351,       3.183867945,       6.690077997
          0,           0,          29,       1.269094055,        3.51869601,        3.16134404,       6.670973824
          0,           0,          30,        1.24556098,       3.520058958,        3.13682741,        6.64802939
          0,           0,          31,       1.217215983,       3.511208778,       3.102228817,       6.619399914
          0,           0,          32,       1.188254687,       3.501058451,        3.08986568,       6.593805997
          0,           0,          33,       1.161173106,       3.485766688,       3.101941796,       6.563486272
          0,           0,          34,       1.150134097,       3.462378881,       3.096361519,       6.549919882
          0,           0,          35,       1.109661547,       3.433534062,       3.076745432,       6.514195113
