250,0
0,36
0.5971807,35.99767
1.194361,35.99086
1.791542,35.97935
2.388723,35.96294
2.985903,35.94169
3.583084,35.9153
4.180265,35.88373
4.777445,35.84699
5.374626,35.80466
5.971807,35.75691
6.568987,35.70356
7.166168,35.64438
7.763349,35.57948
8.360529,35.50856
8.95771,35.4316
9.554891,35.34865
10.15207,35.25928
10.74925,35.1637
11.34643,35.06178
11.94361,34.95326
12.54079,34.83831
13.13797,34.71668
13.73516,34.58834
14.33234,34.45339
14.92952,34.31143
15.5267,34.16271
16.12388,34.00714
16.72106,33.84446
17.31824,33.67493
17.91542,33.49832
18.5126,33.31462
19.10978,33.124
19.70696,32.9261
20.30414,32.72121
20.90132,32.50929
21.4985,32.29012
22.09568,32.06402
22.69286,31.83081
23.29005,31.59052
23.88723,31.34338
24.48441,31.08911
25.08159,30.82802
25.67877,30.56015
26.27595,30.28532
26.87313,30.00393
27.47031,29.71586
28.06749,29.4212
28.66467,29.12023
29.26185,28.81277
29.85903,28.49916
30.45621,28.17954
31.05339,27.8538
31.65057,27.52237
32.24776,27.18525
32.84494,26.8426
33.44212,26.49473
34.0393,26.14162
34.63648,25.78362
35.23366,25.42095
35.83084,25.05364
36.42802,24.68214
37.0252,24.30658
37.62238,23.92718
38.21956,23.54433
38.81674,23.15814
39.41392,22.76901
40.0111,22.37724
40.60828,21.98304
41.20547,21.58683
41.80265,21.18892
42.39983,20.78963
42.99701,20.38936
43.59419,19.98845
44.19137,19.58731
44.78855,19.18632
45.38573,18.78593
45.98291,18.38652
46.58009,17.98856
47.17727,17.59252
47.77445,17.19881
48.37163,16.808
48.96881,16.42055
49.56599,16.03688
50.16318,15.65775
50.76036,15.28348
51.35754,14.91469
51.95472,14.55208
52.5519,14.19601
53.14908,13.84732
53.74626,13.50653
54.34344,13.17409
54.94062,12.85115
55.5378,12.5379
56.13498,12.23515
56.73216,11.94342
57.32934,11.66268
57.92652,11.39373
58.5237,11.13651
59.12089,10.89061
59.71807,10.65592
60.31525,10.43219
60.91243,10.21914
61.50961,10.0168
62.10679,9.824809
62.70397,9.643031
63.30115,9.471436
63.89833,9.309818
64.49551,9.158019
65.09269,9.015931
65.68987,8.883514
66.28705,8.760658
66.88423,8.647227
67.48141,8.543143
68.07859,8.448336
68.67578,8.362741
69.27296,8.286345
69.87014,8.219077
70.46732,8.160864
71.0645,8.111667
71.66168,8.071454
72.25886,8.040198
72.85604,8.017879
73.45322,8.004483
74.0504,8
74.08093,8.000012
74.41618,8.001674
74.75143,8.006144
75.08669,8.013428
75.42194,8.023522
75.75719,8.036431
76.09244,8.052158
76.4277,8.070707
76.76295,8.092081
77.0982,8.116284
77.43345,8.143322
77.76871,8.1732
78.10396,8.205922
78.43921,8.241501
78.77446,8.280007
79.10972,8.321276
79.44497,8.365486
79.78022,8.412544
80.11547,8.462513
80.45073,8.515404
80.78598,8.571207
81.12123,8.629932
81.45649,8.691622
81.79174,8.756275
82.12699,8.823896
82.46224,8.894502
82.7975,8.968124
83.13275,9.044766
83.468,9.124457
83.80325,9.2072
84.13851,9.293033
84.47376,9.381961
84.80901,9.474007
85.14426,9.568495
85.47952,9.662483
85.81477,9.755435
86.15002,9.84726
86.48527,9.938056
86.82053,10.02781
87.15578,10.11652
87.49103,10.20417
87.82628,10.29066
88.16154,10.37604
88.49679,10.46033
88.83204,10.54355
89.16729,10.62567
89.50255,10.7067
89.8378,10.78658
90.17305,10.86529
90.50831,10.94289
90.84356,11.0194
91.17881,11.09479
91.51406,11.16908
91.84932,11.24227
92.18457,11.3143
92.51982,11.38515
92.85507,11.4549
93.19033,11.52354
93.52558,11.59107
93.86083,11.6575
94.19608,11.72282
94.53134,11.78705
94.86659,11.85016
95.20184,11.91209
95.53709,11.97291
95.87235,12.03264
96.2076,12.09128
96.54285,12.14883
96.8781,12.2053
97.21336,12.26068
97.54861,12.31497
97.88386,12.36819
98.21911,12.42033
98.55437,12.47139
98.88962,12.52132
99.22487,12.57018
99.56013,12.61799
99.89538,12.66473
100.2306,12.71042
100.5659,12.75506
100.9011,12.79866
101.2364,12.84121
101.5716,12.88271
101.9069,12.92319
102.2421,12.96263
102.5774,13.00104
102.9127,13.03843
103.2479,13.0748
103.5832,13.11014
103.9184,13.14448
104.2537,13.17781
104.5889,13.21012
104.9242,13.24141
105.2594,13.2717
105.5947,13.301
105.9299,13.32932
106.2652,13.35665
106.6004,13.383
106.9357,13.40837
107.2709,13.43277
107.6062,13.4562
107.9414,13.47867
108.2767,13.50018
108.6119,13.52073
108.9472,13.54033
109.2825,13.55898
109.6177,13.57669
109.953,13.59345
110.2882,13.60928
110.6235,13.62418
110.9587,13.63814
111.294,13.65118
111.6292,13.6633
111.9645,13.67451
112.2997,13.68479
112.635,13.69417
112.9702,13.70264
113.3055,13.71021
113.6407,13.71688
113.976,13.72266
114.3112,13.72754
114.6465,13.73154
114.9817,13.73465
115.317,13.73688
115.6522,13.73823
